"2000/01","44.9308301163779"
"2000/02","45.3293803145216"
"2000/03","45.5806807820354"
"2000/04","45.8400182716419"
"2000/05","46.0113790737289"
"2000/06","46.2839202410061"
"2000/07","46.4644662097181"
"2000/08","46.7197851882783"
"2000/09","47.0610716040147"
"2000/10","47.3851358258534"
"2000/11","47.7902878628328"
"2000/12","48.307671180741"
"2001/01","48.5754762479341"
"2001/02","48.5433281595649"
"2001/03","48.8508877817244"
"2001/04","49.0973086323825"
"2001/05","49.2099704636254"
"2001/06","49.3263637671915"
"2001/07","49.1982019640303"
"2001/08","49.4896875471858"
"2001/09","49.9503811497724"
"2001/10","50.1761353677535"
"2001/11","50.3651489088722"
"2001/12","50.434898785093"
"2002/01","50.9004720097159"
"2002/02","50.8677498490805"
"2002/03","51.1279484444964"
"2002/04","51.4072349725615"
"2002/05","51.5114292313976"
"2002/06","51.7625861769592"
"2002/07","51.9111813533618"
"2002/08","52.1085603012643"
"2002/09","52.4219835649941"
"2002/10","52.6530360866857"
"2002/11","53.0788772813736"
"2002/12","53.3099298030651"
"2003/01","53.5254406753155"
"2003/02","53.6741224549695"
"2003/03","54.0129304127862"
"2003/04","54.1051441994704"
"2003/05","53.9305596707487"
"2003/06","53.9751123991466"
"2003/07","54.0533387013335"
"2003/08","54.2154899105024"
"2003/09","54.5382381638973"
"2003/10","54.7382073867067"
"2003/11","55.1925416053699"
"2003/12","55.4298107868381"
"2004/01","55.7743173494501"
"2004/02","56.1079447574531"
"2004/03","56.2980709356166"
"2004/04","56.3830319525618"
"2004/05","56.2416029426468"
"2004/06","56.3317445094056"
"2004/07","56.4793901790965"
"2004/08","56.8280411815599"
"2004/09","57.2979170496642"
"2004/10","57.6947471653946"
"2004/11","58.1868993976974"
"2004/12","58.3070881533761"
"2005/01","58.3091603733014"
"2005/02","58.5034309913156"
"2005/03","58.7671209768338"
"2005/04","58.9764151893082"
"2005/05","58.8282514646358"
"2005/06","58.771783471666"
"2005/07","59.0017998833952"
"2005/08","59.0722553608615"
"2005/09","59.3090064873482"
"2005/10","59.4545799371139"
"2005/11","59.8824933517271"
"2005/12","60.2503123885007"
"2006/01","60.6036258857962"
"2006/02","60.6963577274618"
"2006/03","60.7725118097234"
"2006/04","60.8616172665192"
"2006/05","60.5906745112619"
"2006/06","60.6429980643804"
"2006/07","60.8092937134007"
"2006/08","61.1196086472422"
"2006/09","61.7366121300559"
"2006/10","62.0065187753508"
"2006/11","62.3318573036518"
"2006/12","62.6924235706863"
"2007/01","63.0162079340435"
"2007/02","63.1923466277105"
"2007/03","63.3291131427925"
"2007/04","63.2912951291521"
"2007/05","62.9825343602545"
"2007/06","63.0581703875346"
"2007/07","63.3260048129042"
"2007/08","63.5839961936272"
"2007/09","64.0777025908746"
"2007/10","64.3274050918955"
"2007/11","64.7812212555773"
"2007/12","65.0490556809461"
"2008/01","65.350563680104"
"2008/02","65.5448342981189"
"2008/03","66.0198907160361"
"2008/04","66.1701266606339"
"2008/05","66.0986350732053"
"2008/06","66.3721681033693"
"2008/07","66.7420593600682"
"2008/08","67.1274922662089"
"2008/09","67.5849348147597"
"2008/10","68.0454856931997"
"2008/11","68.8189417803872"
"2008/12","69.295552363249"
"2009/01","69.4561494074742"
"2009/02","69.6094936819603"
"2009/03","70.0099501825605"
"2009/04","70.2549901887493"
"2009/05","70.0503584711078"
"2009/06","70.1793541614693"
"2009/07","70.3705164495951"
"2009/08","70.5388843185408"
"2009/09","70.8927158708178"
"2009/10","71.107190633106"
"2009/11","71.4760457798425"
"2009/12","71.7718551742052"
"2010/01","72.5520459761509"
"2010/02","72.9716705110621"
"2010/03","73.4897254924342"
"2010/04","73.2555646408536"
"2010/05","72.7939776524521"
"2010/06","72.7711832332712"
"2010/07","72.9291900025896"
"2010/08","73.1317495003058"
"2010/09","73.5151101865211"
"2010/10","73.9689263502028"
"2010/11","74.5615812488919"
"2010/12","74.93095445061"
"2011/01","75.2959913456337"
"2011/02","75.578460244005"
"2011/03","75.7234509285414"
"2011/04","75.7174409519803"
"2011/05","75.1592643788689"
"2011/06","75.1555081435182"
"2011/07","75.5161067371837"
"2011/08","75.6355550213354"
"2011/09","75.8211130476591"
"2011/10","76.332712302422"
"2011/11","77.1583328325019"
"2011/12","77.7923853596971"
"2012/01","78.3430494621071"
"2012/02","78.502313840976"
"2012/03","78.5473886651842"
"2012/04","78.3009796261795"
"2012/05","78.0538193401046"
"2012/06","78.4136666866999"
"2012/07","78.8538974697999"
"2012/08","79.0905402968928"
"2012/09","79.4391189374361"
"2012/10","79.8410361199591"
"2012/11","80.3834365045976"
"2012/12","80.5682432838512"
"2013/01","80.8927820181501"
"2013/02","81.2909429653224"
"2013/03","81.8874331390108"
"2013/04","81.9415229280606"
"2013/05","81.6688202416011"
"2013/06","81.619237934972"
"2013/07","81.5921930404471"
"2013/08","81.8243283851193"
"2013/09","82.1323396838752"
"2013/10","82.5229881603462"
"2013/11","83.2922651601659"
"2013/12","83.7700582967726"
"2014/01","84.5190516256987"
"2014/02","84.7331570406876"
"2014/03","84.9652923853597"
"2014/04","84.8067792535609"
"2014/05","84.5355790612417"
"2014/06","84.6820722399183"
"2014/07","84.9149588316606"
"2014/08","85.2199651421359"
"2014/09","85.5963399242743"
"2014/10","86.0696255784602"
"2014/11","86.7637778712663"
"2014/12","87.1889837129635"
"2015/01","87.1101027705992"
"2015/02","87.2753771260292"
